"player_id","year","team_id","gp","min","pts","fgm","fga","fg_pct","3pm","3pa","3p_pct","ftm","fta","ft_pct","oreb","dreb","reb","ast","tov","stl","blk","pf","fp","dd2","td3","plus_minus"
"1630173","2023-24","1610612752",49,"24.2","7.6","3.2","6.1","52.5","0.3","1","26","0.9","1.4","64.3","2.9","4.3","7.2","1.1","1.1","0.6","1.1","2.1","22","7","0","0.1"
"1630173","2023-24","1610612761",25,"17.5","7.7","3.1","6.8","45.9","0.5","1.9","27.7","1","1.7","57.1","2","3.4","5.4","1.8","1.2","0.6","0.5","1.6","19.1","2","0","-2.1"
"1630173","2022-23","1610612761",55,"20.7","9.2","3.6","7.3","48.5","0.5","2","26.9","1.6","2.3","70.2","1.8","4.1","6","0.9","1.1","0.6","0.5","1.9","20","10","0","-0.7"
"1630173","2021-22","1610612761",73,"23.6","9.1","3.6","8.3","43.9","0.8","2.1","35.9","1.1","1.8","59.5","2","4.5","6.5","1.1","1.2","0.5","0.6","2.1","20.6","6","0","1"
"1630173","2020-21","1610612748",61,"12.1","5","2","3.7","54.4","0","0","0","0.9","1.8","50.9","1.2","2.2","3.4","0.5","0.7","0.3","0.5","1.5","11.4","3","0","-1.9"
"203500","2022-23","1610612763",42,"27","8.6","3.7","6.3","59.7","0","0","0","1.1","3.1","36.4","5.1","6.5","11.5","2.3","1.9","0.9","1.1","2.3","29.9","15","0","5.8"
"203500","2021-22","1610612763",76,"26.3","6.9","2.8","5.1","54.7","0","0","0","1.4","2.6","54.3","4.6","5.4","10","3.4","1.5","0.9","0.8","2","27.4","14","0","4.6"
"203500","2020-21","1610612740",58,"27.7","7.6","3.3","5.3","61.4","0","0.1","0","1","2.3","44.4","3.7","5.2","8.9","1.9","1.3","0.9","0.7","1.9","24.5","13","1","0.3"
"203500","2019-20","1610612760",63,"26.7","10.9","4.5","7.6","59.2","0","0","33.3","1.9","3.2","58.2","3.3","6","9.3","2.3","1.5","0.8","1.1","1.9","29.6","22","0","2.4"
"203500","2018-19","1610612760",80,"33.4","13.9","6","10.1","59.5","0","0","0","1.8","3.7","50","4.9","4.6","9.5","1.6","1.7","1.5","1","2.6","33.1","29","0","4.9"
"203500","2017-18","1610612760",76,"32.7","13.9","5.9","9.4","62.9","0","0","0","2.1","3.8","55.9","5.1","4","9","1.2","1.7","1.2","1","2.8","31.5","28","0","4.2"
"203500","2016-17","1610612760",80,"29.9","11.3","4.7","8.2","57.1","0","0","0","2","3.2","61.1","3.5","4.2","7.7","1.1","1.8","1.1","1","2.4","26.6","16","0","2.4"
"203500","2015-16","1610612760",80,"25.2","8","3.3","5.3","61.3","0","0","0","1.4","2.5","58.2","2.7","3.9","6.7","0.8","1.1","0.5","1.1","2.8","21","6","0","6"
"203500","2014-15","1610612760",70,"25.3","7.7","3.1","5.7","54.4","0","0","0","1.5","2.9","50.2","2.8","4.6","7.5","0.9","1.4","0.5","1.2","3.2","22","10","0","0.7"
"203500","2013-14","1610612760",81,"14.8","3.3","1.1","2.3","50.3","0","0","0","1","1.7","58.1","1.8","2.3","4.1","0.5","0.9","0.5","0.7","2.5","11.7","1","0","0.7"
"1628389","2023-24","1610612748",71,"34","19.3","7.5","14.3","52.1","0.2","0.6","35.7","4.1","5.5","75.5","2.2","8.1","10.4","3.9","2.3","1.1","0.9","2.2","41.5","42","2","0.7"
"1628389","2022-23","1610612748",75,"34.6","20.4","8","14.9","54","0","0.2","8.3","4.3","5.4","80.6","2.5","6.7","9.2","3.2","2.5","1.2","0.8","2.8","39.7","31","0","1.6"
"1628389","2021-22","1610612748",56,"32.6","19.1","7.3","13","55.7","0","0.1","0","4.6","6.1","75.3","2.4","7.6","10.1","3.4","2.6","1.4","0.8","3.1","40.2","27","0","5.4"
"1628389","2020-21","1610612748",64,"33.5","18.7","7.1","12.5","57","0","0.1","25","4.4","5.5","79.9","2.2","6.7","9","5.4","2.6","1.2","1","2.3","41.5","33","2","0.4"
"1628389","2019-20","1610612748",72,"33.6","15.9","6.1","11","55.7","0","0.2","14.3","3.7","5.3","69.1","2.4","7.8","10.2","5.1","2.8","1.1","1.3","2.5","40.3","40","3","3.4"
"1628389","2018-19","1610612748",82,"23.3","8.9","3.4","5.9","57.6","0","0.2","20","2","2.8","73.5","2","5.3","7.3","2.2","1.5","0.9","0.8","2.5","24.5","11","0","0.3"
"1628389","2017-18","1610612748",69,"19.8","6.9","2.5","4.9","51.2","0","0.1","0","1.9","2.6","72.1","1.7","3.8","5.5","1.5","1","0.5","0.6","2","18","7","0","-0.4"
"1630534","2023-24","1610612761",27,"23.6","6.7","2.7","6.8","39.1","0.6","2.6","21.7","0.8","1.3","61.1","1.4","1.9","3.3","1.3","1.1","0.7","0.6","1.9","15.5","0","0","-4.8"
"1630534","2023-24","1610612762",51,"19.7","5.4","2.1","4.9","42.6","0.9","2.8","33.1","0.3","0.4","75","0.7","1.8","2.5","0.9","0.7","0.5","0.6","1.3","12.3","0","0","-2.4"
"1630534","2022-23","1610612762",59,"20.5","7.9","2.8","6.5","42.7","1.4","3.9","35.5","0.9","1.2","81.2","0.7","1.3","2.1","1.1","0.7","0.3","0.3","1.7","13","0","0","-0.3"
"1630583","2023-24","1610612763",61,"26.5","10.7","4","9.3","43.5","1.7","5","34.9","0.9","1.4","62.1","1.2","4.6","5.8","2.3","1.1","0.7","0.9","1.5","24.7","5","0","-4.5"
"1630583","2022-23","1610612763",77,"21.8","9","3.2","6.8","47","1.2","3.5","35.3","1.4","1.9","75","1.1","3.7","4.8","1.3","0.8","0.6","0.6","1.9","19.6","4","0","1.2"
"1630583","2021-22","1610612763",32,"11.2","4.1","1.7","4.1","40.2","0.2","1.5","12.5","0.6","1","62.5","1","1.7","2.7","0.7","0.5","0.2","0.3","1.1","9.4","2","0","0.5"
"1629638","2023-24","1610612750",82,"23.4","8","2.9","6.6","43.9","1.6","4.1","39.1","0.6","0.8","80","0.4","1.6","2","2.5","0.9","0.8","0.5","1.7","17.1","0","0","3.8"
"1629638","2022-23","1610612750",23,"15.5","5.9","2.1","5.4","38.4","1.1","3.1","36.1","0.6","0.9","61.9","0.3","1.5","1.8","1.4","0.4","0.3","0.3","1.3","11.7","0","0","-1.4"
"1629638","2022-23","1610612762",36,"14.7","6.3","2.3","4.7","48.8","1","2.4","40.2","0.8","1.1","69.2","0.2","1.4","1.6","2.1","1.3","0.7","0.4","1.6","13.4","0","0","-0.5"
"1629638","2021-22","1610612762",15,"9.9","3.5","1.1","3.2","33.3","0.7","2.2","30.3","0.7","0.8","91.7","0.1","1.5","1.5","1.1","0.5","0.3","0.3","1","8.3","0","0","1"
"1629638","2021-22","1610612740",50,"26.3","12.8","4.7","12.6","37.5","1.9","6.1","31.1","1.4","1.9","72.2","0.7","2.6","3.3","2.8","1.7","0.8","0.4","1.8","22.8","2","0","-2.5"
"1629638","2020-21","1610612740",46,"21.9","11","4.2","10","41.9","1.7","4.8","34.7","1","1.4","72.7","0.3","2.8","3.1","2.2","1.5","1","0.5","1.9","21.1","0","0","-1.1"
"1629638","2019-20","1610612740",47,"12.6","5.7","2.1","5.7","36.8","1","2.8","34.6","0.5","0.8","67.6","0.2","1.6","1.8","1.9","1.1","0.4","0.2","1.2","11.1","0","0","-1.2"
"1628960","2023-24","1610612756",75,"33.5","13.5","4.5","9.1","49.9","2.7","5.9","46.1","1.7","2","87.8","0.6","3.3","3.9","3","1.3","0.9","0.6","2.1","26.1","1","0","3.5"
"1628960","2022-23","1610612749",72,"27.4","10.4","3.4","7.7","44","2","5.1","39.9","1.6","1.8","90.5","0.8","2.4","3.3","2.3","1","0.9","0.2","1.6","19.9","0","0","3.2"
"1628960","2021-22","1610612749",66,"27.3","11.1","3.9","8.6","44.8","2.4","5.9","40.9","1","1.1","86.5","0.5","2.9","3.4","1.5","0.7","0.7","0.3","1.5","19.7","0","0","3.5"
"1628960","2020-21","1610612763",50,"25.2","10.6","3.5","8.3","41.8","2.1","5.5","39.1","1.6","1.8","86.8","0.4","2.8","3.2","2.2","1","0.9","0.2","1.4","20","0","0","0.2"
"1628960","2019-20","1610612763",38,"18.9","8.7","3.1","6.6","46.6","1.5","3.7","40.4","1","1.2","86.7","0.2","2","2.2","1.4","0.9","0.3","0.1","1.4","13.5","0","0","-2.5"
"1628960","2018-19","1610612762",38,"11","5.6","1.8","4.7","37.6","0.8","2.6","32.3","1.2","1.6","75","0.1","0.5","0.6","0.7","0.9","0.2","0.2","1.2","7.3","0","0","-3.1"
"1628386","2023-24","1610612739",77,"31.7","16.5","6.7","10.6","63.4","0","0.1","0","3","4.1","74.2","3.2","7.4","10.5","2.7","1.6","0.7","1.1","1.9","36.9","42","0","2.6"
"1628386","2022-23","1610612739",68,"32.6","14.3","5.9","9.2","64.4","0","0.1","10","2.4","3.3","73.3","3.3","6.5","9.8","1.7","1.4","0.8","1.2","2.3","33.2","32","0","5.1"
"1628386","2021-22","1610612739",56,"32.3","16.1","6.6","9.7","67.7","0","0.2","10","2.9","4.2","70.8","3.4","7.3","10.8","1.6","1.7","0.8","1.3","1.7","36.2","32","0","2.4"
"1628386","2020-21","1610612739",51,"30.3","13.2","5","8.2","60.9","0.1","0.4","31.6","3.1","4.5","69","3.1","6.8","9.9","1.7","1.5","0.5","1.4","1.5","31.7","20","0","-5.5"
"1628386","2020-21","1610612751",12,"26.6","11.2","3.7","5.4","67.7","0","0","0","3.8","5.1","75.4","3.2","7.3","10.4","1.7","1.8","0.6","1.6","1.8","30.8","5","0","6.4"
"1628386","2019-20","1610612751",70,"26.5","11.1","4.3","6.6","64.9","0","0.1","0","2.4","3.9","63.3","3.1","6.5","9.6","1.6","1.1","0.6","1.3","2.3","29.5","30","0","0.6"
"1628386","2018-19","1610612751",80,"26.2","10.9","4.2","7.1","59","0.1","0.6","13.3","2.5","3.5","70.9","2.4","6","8.4","1.4","1.3","0.5","1.5","2.3","27.9","24","0","-1.5"
"1628386","2017-18","1610612751",72,"20","8.2","3.3","5.5","58.9","0.1","0.2","33.3","1.6","2","77.6","2","3.4","5.4","0.7","1.1","0.4","1.2","2","19.3","4","0","-2"
"1630631","2023-24","1610612740",56,"18.4","7.1","2.5","6.2","41.2","1.4","3.7","37.7","0.6","0.9","67.3","0.4","1.8","2.3","2.1","0.7","1.1","0.3","1.6","16.2","0","0","4.3"
"1630631","2022-23","1610612740",61,"21.5","9","3.3","8","41.1","1.4","4","33.6","1.1","1.3","81.3","0.5","1.9","2.3","3","1.3","1.1","0.2","2","18.8","0","0","1.7"
"1630631","2021-22","1610612740",54,"15.4","6.1","2.4","5.4","44.6","0.6","2","29.1","0.7","1","67.9","0.5","1.4","1.9","2.8","0.7","1.3","0.1","1.4","16.1","1","0","2.6"
"203937","2023-24","1610612750",79,"22.6","6.4","2.5","5.5","46","0.1","0.6","22.9","1.2","1.7","70.8","0.8","2.7","3.5","4.2","1.2","0.9","0.6","1.6","20.2","0","0","2.1"
"203937","2022-23","1610612750",69,"28.4","9.4","3.7","7.2","50.9","0.6","1.5","41","1.4","2","73.5","1","4.4","5.3","4.9","1.5","1.1","0.9","2.1","27.7","10","3","1.3"
"203937","2021-22","1610612763",69,"21.5","7.6","3","6.8","44.6","0.5","1.6","33","1","1.5","63.8","1","4.3","5.3","2.7","1","1.1","0.7","1.6","22.2","2","0","0.9"
"203937","2020-21","1610612763",69,"27.4","12.4","4.5","9.5","46.8","1.4","3.8","36","2.1","2.7","78.3","0.8","5","5.7","3.6","1.2","1.2","0.8","1.7","29.6","3","0","0.7"
"203937","2019-20","1610612763",67,"19.8","5.8","2.3","4.9","47.4","0.4","1.3","28.2","0.8","1.2","66.7","0.9","3.4","4.3","2.4","1","0.8","0.6","1.7","17.6","0","0","-1.4"
"203937","2018-19","1610612763",43,"29.8","8","3.5","6.4","54.3","0.2","0.8","26.5","0.9","1.5","57.8","1.1","4.7","5.8","3","1.3","1.3","0.9","2.6","24.5","2","1","-1.4"
"203937","2017-18","1610612759",74,"26.7","7.9","3.1","5.9","52.7","0.3","0.8","33.3","1.4","2","71.2","1.1","4.2","5.4","2.7","1.3","1.6","0.8","1.5","24.2","6","0","1.9"
"203937","2016-17","1610612759",72,"14.2","3.4","1.3","2.9","44.5","0.2","0.6","37.5","0.6","0.8","78.9","0.5","2.4","2.9","1.3","0.5","0.7","0.4","0.9","11.4","0","0","2.5"
"203937","2015-16","1610612759",78,"16","4.5","1.8","3.8","46.8","0.2","0.5","32.4","0.8","1.1","74.7","0.3","2.8","3.1","1.6","0.8","0.8","0.4","1.2","13.3","1","0","2.6"
"203937","2014-15","1610612759",33,"10.9","2.2","0.9","2.7","34.8","0.1","0.3","27.3","0.3","0.4","64.3","0.2","2","2.2","0.8","0.3","0.5","0.2","0.8","7.8","0","0","-1.1"
"203507","2023-24","1610612749",73,"35.2","30.4","11.5","18.8","61.1","0.5","1.7","27.4","7","10.7","65.7","2.7","8.8","11.5","6.5","3.4","1.2","1.1","2.9","57.4","57","10","4.6"
"203507","2022-23","1610612749",63,"32.1","31.1","11.2","20.3","55.3","0.7","2.7","27.5","7.9","12.3","64.5","2.2","9.6","11.8","5.7","3.9","0.8","0.8","3.1","54.8","46","6","5.4"
"203507","2021-22","1610612749",67,"32.9","29.9","10.3","18.6","55.3","1.1","3.6","29.3","8.3","11.4","72.2","2","9.6","11.6","5.8","3.3","1.1","1.4","3.2","56.5","46","4","5.9"
"203507","2020-21","1610612749",61,"33","28.1","10.3","18","56.9","1.1","3.6","30.3","6.5","9.5","68.5","1.6","9.4","11","5.9","3.4","1.2","1.2","2.8","53.9","41","7","6.7"
"203507","2019-20","1610612749",63,"30.4","29.5","10.9","19.7","55.3","1.4","4.7","30.4","6.3","10","63.3","2.2","11.4","13.6","5.6","3.7","1","1","3.1","56.6","56","4","10.8"
"203507","2018-19","1610612749",72,"32.8","27.7","10","17.3","57.8","0.7","2.8","25.6","6.9","9.5","72.9","2.2","10.3","12.5","5.9","3.7","1.3","1.5","3.2","56.2","54","5","9.1"
"203507","2017-18","1610612749",75,"36.7","26.9","9.9","18.7","52.9","0.6","1.9","30.7","6.5","8.5","76","2.1","8","10","4.8","3","1.5","1.4","3.1","51.7","42","1","2"
"203507","2016-17","1610612749",80,"35.6","22.9","8.2","15.7","52.1","0.6","2.3","27.2","5.9","7.7","77","1.8","7","8.8","5.4","2.9","1.6","1.9","3.1","49.2","32","3","0.6"
"203507","2015-16","1610612749",80,"35.3","16.9","6.4","12.7","50.6","0.4","1.4","25.7","3.7","5.1","72.4","1.4","6.2","7.7","4.3","2.6","1.2","1.4","3.2","37.7","21","5","-2.1"
"203507","2014-15","1610612749",81,"31.4","12.7","4.7","9.6","49.1","0.1","0.5","15.9","3.2","4.3","74.1","1.2","5.5","6.7","2.6","2.1","0.9","1","3.1","28.3","10","0","0.1"
"203507","2013-14","1610612749",77,"24.6","6.8","2.2","5.4","41.4","0.5","1.5","34.7","1.8","2.6","68.3","1","3.4","4.4","1.9","1.6","0.8","0.8","2.2","18.2","2","0","-2.3"
"203648","2023-24","1610612749",34,"4.6","0.9","0.5","0.9","53.3","0","0","0","0","0.1","0","0.2","0.2","0.4","0.5","0.4","0.2","0.1","0.7","2.7","0","0","-1.2"
"203648","2022-23","1610612749",37,"5.6","1.4","0.5","1.2","43.5","0","0.2","0","0.3","0.6","50","0.4","0.8","1.2","0.4","0.3","0.1","0.1","0.6","3.6","0","0","-3.1"
"203648","2021-22","1610612749",48,"9.9","3.6","1.5","2.7","54.7","0","0.3","14.3","0.6","1","63","0.8","1.3","2.1","0.5","0.5","0.3","0.3","1.4","8","0","0","-2.4"
"203648","2020-21","1610612749",57,"9.7","2.9","1.2","2.4","48.9","0.1","0.5","24.1","0.4","0.9","51","0.9","1.2","2.2","0.8","0.8","0.4","0.2","1.3","7.7","1","0","-0.2"
"203648","2019-20","1610612749",20,"6.4","2.8","1.2","2.4","50","0","0.5","0","0.4","0.9","41.2","0.6","0.6","1.2","0.8","0.6","0.4","0.1","0.9","6.1","0","0","-0.8"
"203648","2015-16","1610612752",2,"3.1","3","1.5","2","75","0","0.5","0","0","0","0","0","0.5","0.5","0","0","0","0","1","3.6","0","0","-3"
"1630175","2023-24","1610612753",81,"22.4","11.6","4.1","9.4","43.5","1.1","3.4","33.8","2.2","2.7","82.6","0.8","3","3.8","2.9","1.6","0.8","0.5","2.2","22.7","3","0","1.4"
"1630175","2022-23","1610612753",60,"25.9","13","4.6","10.2","45.4","1.3","3.4","36.4","2.5","2.8","89.4","0.8","4","4.8","3.9","1.5","0.6","0.5","2.6","26.5","1","0","-0.4"
"1630175","2021-22","1610612753",65,"31.7","16.3","5.5","14","39.1","2","6","33.8","3.3","3.9","85.4","0.5","4.9","5.4","5.7","2.6","0.7","0.3","2.6","31.6","9","0","-3.6"
"1630175","2020-21","1610612753",47,"27.1","12.9","4.7","11.7","39.7","1.2","3.7","33.7","2.3","2.8","83.2","0.8","3.9","4.7","4.1","2.3","0.6","0.4","2.1","25.5","0","0","-6.9"
"1628384","2023-24","1610612752",23,"34.9","14.1","5.4","11.1","48.8","1.8","4.5","39.4","1.5","1.9","79.1","1","3.4","4.4","1.5","1.7","1.7","1","2.5","28.3","0","0","15.3"
"1628384","2023-24","1610612761",27,"33.3","15.1","5.8","11.9","48.9","2.3","6","37.4","1.2","1.7","71.7","0.9","3","3.9","2.7","1.6","1","0.5","2.3","26.8","0","0","1.4"
"1628384","2022-23","1610612761",67,"35.6","16.8","6.3","13.2","47.6","2.1","5.5","38.7","2.1","2.5","83.8","1.4","3.5","5","2","2","1.9","0.7","3","31.7","2","0","2"
"1628384","2021-22","1610612761",48,"36","17.1","6.4","14.5","44.3","2.4","6.6","36.3","1.9","2.5","75.4","1.5","4","5.5","2.6","1.7","1.5","0.5","2.7","32","3","0","2.8"
"1628384","2020-21","1610612761",43,"33.3","15.9","5.8","12.1","48","2.4","6.1","39.8","1.9","2.4","78.4","1.3","4.3","5.5","2.2","1.7","1.5","0.7","2.7","30.8","3","0","2.7"
"1628384","2019-20","1610612761",69,"29.9","10.6","4.1","8.2","50.5","1.3","3.3","39","1","1.5","70.6","1.2","4.1","5.3","1.6","1.1","1.4","0.7","2.4","24.3","5","0","4"
"1628384","2018-19","1610612761",67,"20.2","7","2.7","6","45.3","1","3","33.2","0.5","0.9","58.1","0.9","2.1","2.9","0.7","0.8","0.7","0.3","2.1","13.8","0","0","-0.7"
"1628384","2017-18","1610612761",74,"20","5.9","2.2","4.7","47.1","1","2.7","37.1","0.5","0.8","62.9","0.6","1.9","2.5","0.7","0.6","0.7","0.2","1.8","12.1","0","0","4"
"1630166","2023-24","1610612764",75,"30.1","14.7","5.4","10.7","50.6","1.2","3.1","37.4","2.7","3.6","74","1.1","6.1","7.2","3.8","2.1","0.8","0.5","2.5","30.7","18","0","-4.4"
"1630166","2022-23","1610612764",76,"26.6","9.2","3.3","7.6","43.7","0.9","3.1","29.7","1.6","2.2","73.9","1","5.4","6.4","2.8","1.6","0.9","0.4","2.8","23.1","11","0","-0.7"
"1630166","2021-22","1610612764",82,"24.2","8.4","3","7.1","43.2","1","3.2","31.7","1.3","1.7","75.7","0.6","4.5","5.2","2","1.1","0.7","0.5","2.3","20.3","3","0","-0.8"
"1630166","2020-21","1610612764",54,"23.3","6.3","2.4","5.8","41.7","1","3.1","31.5","0.5","0.8","64.4","0.4","4.4","4.9","1.2","0.6","0.6","0.3","2.6","15.9","2","0","-1.5"
"1629028","2023-24","1610612757",55,"32.4","16.7","7.8","13.6","57","0","0.2","10","1.2","1.4","82.3","3.2","7.9","11.1","1.6","1.8","1","0.8","2","36","32","0","-5.8"
"1629028","2022-23","1610612756",67,"30.4","18","7.8","13.2","58.9","0.1","0.4","29.2","2.3","3","76","2.6","7.4","10","1.7","1.8","0.6","0.8","2.8","34.7","36","0","-0.1"
"1629028","2021-22","1610612756",58,"29.5","17.2","7.6","12","63.4","0.1","0.3","36.8","1.8","2.4","74.6","2.6","7.7","10.2","1.4","1.6","0.7","0.7","2.4","34.2","30","0","5.9"
"1629028","2020-21","1610612756",69,"30.6","14.4","6.2","10","62.6","0.1","0.3","20","1.9","2.5","76.9","3.3","7.2","10.5","1.4","1.5","0.6","1.2","2.8","33.1","33","0","4"
"1629028","2019-20","1610612756",38,"32.5","18.2","8.2","14.9","54.6","0.1","0.3","23.1","1.8","2.3","75.3","3.9","7.6","11.5","1.9","2.1","0.7","1.5","3.1","39.3","23","0","2.6"
"1629028","2018-19","1610612756",71,"30.7","16.3","7.2","12.3","58.5","0","0.1","0","2","2.7","74.6","3.1","7.1","10.3","1.8","1.8","0.9","0.9","2.9","34.9","39","0","-5.4"
"1628962","2023-24","1610612756",16,"7.1","2.2","1","1.4","69.6","0","0","0","0.2","0.8","23.1","0.7","1.3","2","0.2","0.3","0.1","0.4","1.1","5.9","1","0","-3"
"1628962","2022-23","1610612762",36,"10","3.5","1.6","2","81.9","0","0","0","0.2","0.6","35","0.9","2.4","3.3","0.3","0.5","0.2","0.4","0.9","9.1","0","0","-2.3"
"1628962","2021-22","1610612762",17,"11.5","4.7","2.2","2.9","75.5","0","0","0","0.4","0.6","54.5","1.1","3.1","4.2","0","0.7","0.1","0.6","1.5","11.1","1","0","0.2"
"1628962","2020-21","1610612762",15,"3.8","1.1","0.3","0.6","44.4","0","0","0","0.5","0.7","80","0.3","0.6","0.9","0","0.2","0.1","0.3","0.6","2.9","0","0","-4.3"
"1630641","2023-24","1610612757",22,"10.3","1.5","0.6","1","63.6","0","0","0","0.3","0.5","50","0.9","1.4","2.3","0.6","0.7","0.1","0.9","2.1","7.7","0","0","-4.1"
"1628963","2023-24","1610612764",24,"24","13.3","5.5","9.5","58.1","0.3","0.7","47.1","1.9","2.7","70.8","3.5","4.6","8.1","1.2","1.3","0.6","0.8","1.7","27.7","9","0","-2.6"
"1628963","2023-24","1610612765",26,"18.4","10.2","4.1","7","59.1","0","0.2","16.7","1.9","2.3","82","1.8","2.8","4.5","1","1.1","0.2","0.5","1.5","18.3","1","0","-2.8"
"1628963","2022-23","1610612765",42,"23.6","12","4.8","9.1","52.9","0.5","1.6","28.8","1.9","2.6","75","2.2","4.2","6.4","0.9","1.1","0.5","0.7","1.9","23.4","8","0","-5.5"
"1628963","2021-22","1610612765",18,"27.2","14.6","6.2","11.1","55.5","0.4","1.9","22.9","1.8","3","59.3","2.1","4.7","6.8","1.1","1","0.7","0.4","2.4","26.7","3","0","-4.9"
"1628963","2021-22","1610612758",30,"21.9","9.3","3.8","8.2","46.3","0.5","2.1","24.2","1.2","1.6","74.5","2.2","4.9","7.2","0.6","0.7","0.3","0.4","1.7","20","4","0","-1.5"
"1628963","2020-21","1610612758",43,"25.9","14.1","5.7","11.4","50.4","0.9","2.5","34.3","1.8","3.1","57.5","2.5","4.9","7.4","1","1.4","0.5","0.5","2.3","26.1","11","0","-2"
"1628963","2019-20","1610612758",13,"25.7","14.2","6","12.8","46.7","0.3","1.7","18.2","1.9","2.4","80.6","2.2","5.2","7.5","0.8","1.4","0.5","0.9","3.3","27.1","3","0","-6.8"
"1628963","2018-19","1610612758",62,"25.3","14.9","5.7","11.4","50.4","0.5","1.5","31.3","2.9","4.2","69.1","2.6","5","7.6","1","1.6","0.5","1","1.9","28.4","19","0","-1.7"
"1631116","2023-24","1610612764",38,"13","4.4","1.6","4.1","38.1","0.8","2.6","32","0.5","0.7","67.9","0.4","2.8","3.2","0.8","0.5","0.5","0.4","1.5","11.6","2","0","-0.6"
"1631116","2022-23","1610612744",31,"7.3","3.9","1.4","3.5","39.4","1","2.7","38.1","0.1","0.2","66.7","0","1.3","1.3","0.4","0.4","0.2","0.1","0.5","6.6","0","0","-1.6"
"1630163","2023-24","1610612766",22,"32.3","23.9","8.3","19.2","43.3","3.2","9","35.5","4.1","4.7","86.5","1.3","3.8","5.1","8","3.8","1.8","0.2","3.6","44.3","7","1","-6.3"
"1630163","2022-23","1610612766",36,"35.2","23.3","8.2","20","41.1","4","10.6","37.6","2.8","3.4","84.3","1.2","5.3","6.4","8.4","3.6","1.3","0.3","3.3","44.8","17","3","-4.2"
"1630163","2021-22","1610612766",75,"32.3","20.1","7.2","16.7","42.9","2.9","7.5","38.9","2.8","3.2","87.2","1.4","5.2","6.7","7.6","3.3","1.6","0.4","3.2","42.2","23","5","1.3"
"1630163","2020-21","1610612766",51,"28.8","15.7","5.7","13.2","43.6","1.8","5.1","35.2","2.5","3.2","75.8","1.2","4.7","5.9","6.1","2.8","1.6","0.4","2.7","35","7","1","-1.6"
"1628366","2021-22","1610612741",35,"34.6","13","4.6","10.9","42.3","3.1","7.4","42.3","0.6","0.8","75","1","4.4","5.4","5.1","2.3","1.8","0.9","2.4","32.9","3","1","2.3"
"1628366","2020-21","1610612740",55,"31.8","14.6","5.3","12.7","41.4","3.1","8.3","37.8","0.9","1.2","78.1","0.6","4.2","4.8","5.7","2.2","1.5","0.6","1.9","32.9","5","1","0.9"
"1628366","2019-20","1610612740",63,"32.1","11.8","4.4","10.9","40.3","2.3","6.3","37.5","0.7","1.2","56.6","1.1","5","6.1","7","3.1","1.4","0.6","2","32.5","12","3","-0.4"
"1628366","2018-19","1610612747",47,"30.3","9.9","3.9","9.7","40.6","1.6","4.9","32.9","0.4","1","41.7","1.1","4.2","5.3","5.4","2.2","1.5","0.4","2.4","27.9","4","1","-0.3"
"1628366","2017-18","1610612747",52,"34.2","10.2","3.9","10.8","36","1.7","5.7","30.5","0.6","1.4","45.1","1.3","5.6","6.9","7.2","2.6","1.7","0.8","2.3","34.3","13","2","-0.4"
"1628964","2023-24","1610612755",57,"13","4.4","1.7","3.5","49","0.4","1.1","39.1","0.6","0.9","68","1.4","2.8","4.2","0.7","0.7","0.4","1.1","1.8","14.2","1","0","-0.8"
"1628964","2022-23","1610612747",9,"9.8","3.7","1.2","3","40.7","0.6","1.8","31.3","0.7","1.2","54.5","1.2","3.3","4.6","0.4","0.9","0.1","0.6","2.1","10.9","1","0","-1"
"1628964","2022-23","1610612753",40,"17","7.3","2.7","5.4","49.5","1.1","2.7","39.8","0.9","1.3","68.6","1.2","3.4","4.6","1.1","0.6","0.3","1","2.2","17.5","1","0","0.4"
"1628964","2021-22","1610612753",71,"25.7","10.6","4.2","8.7","48","1.5","4","38.1","0.8","1","78.1","2.1","6","8.1","1.2","1.1","0.5","1.7","2.6","27.6","20","0","-5.3"
"1628964","2020-21","1610612753",46,"15.8","8","3.1","6.5","47.2","0.8","2.6","32.2","1","1.4","68.2","1.7","4.1","5.8","0.8","0.8","0.3","1.3","1.9","19.9","4","0","-4.4"
"1628964","2019-20","1610612753",62,"14.2","5.4","2.1","4.6","46.2","0.6","1.7","34.6","0.5","0.7","67.4","1.6","3.3","4.9","0.7","0.7","0.4","1.4","1.9","16.8","2","0","0.3"
"1628964","2018-19","1610612753",47,"16.3","6.2","2.5","5.2","48.1","0.4","1.5","30","0.8","1.3","58.7","1.4","3.6","5","0.8","0.9","0.3","1.4","2.2","17.4","1","0","-5.1"
"1631094","2023-24","1610612753",80,"35","22.6","8","17.6","45.5","1.5","4.4","33.9","5.1","7","72.5","1","5.9","6.9","5.4","3.1","0.9","0.6","1.9","40.3","16","2","0"
"1631094","2022-23","1610612753",72,"33.7","20","6.7","15.6","42.7","1.2","4","29.8","5.5","7.4","73.8","1.2","5.7","6.9","3.7","2.8","0.8","0.5","2.2","35.2","14","0","-3"
"1630217","2023-24","1610612763",42,"34.4","23.7","8.6","18.5","46.4","3.3","8.6","38.1","3.3","3.8","87","0.9","3.5","4.4","5.5","2.7","1","0.5","2.9","39.2","3","0","-4.8"
"1630217","2022-23","1610612763",58,"31.7","21.5","7.8","16.2","47.9","2.9","7","40.8","3.1","3.5","88.3","0.7","4.3","5","4.4","2.2","1","0.4","2.6","36","1","0","6.1"
